
natural spline
             x          Natural CS          N_Error(%) 
       8.070000      355.6892849298        0.1215558552
       8.080000      357.0978229802        0.1330036240
       8.090000      358.5118085406        0.1448329947
       8.100000      359.9312132385        0.1570298318
       8.110000      361.3560087014        0.1695801910
       8.120000      362.7861665570        0.1824703171
       8.130000      364.2216584327        0.1956866419
       8.140000      365.6624559562        0.2092157814
       8.150000      367.1085307549        0.2230445346
       8.160000      368.5598544565        0.2371598803
       8.170000      370.0163986885        0.2515489761
       8.180000      371.4781350784        0.2661991553
       8.190000      372.9450352538        0.2810979256
       8.200000      374.4170708422        0.2962329666
       8.210000      375.8942134713        0.3115921280
       8.220000      377.3764347684        0.3271634277
       8.230000      378.8637063613        0.3429350496
       8.240000      380.3559998774        0.3588953418
       8.250000      381.8532869444        0.3750328145
       8.260000      383.3555391897        0.3913361384
       8.270000      384.8627282408        0.4077941427
       8.280000      386.3748257255        0.4243958131
       8.290000      387.8918032712        0.4411302900
       8.300000      389.4136325054        0.4579868670
       8.310000      390.9402850557        0.4749549886
       8.320000      392.4717325497        0.4920242489
       8.330000      394.0079466150        0.5091843896
       8.340000      395.5488988790        0.5264252980
       8.350000      397.0945609693        0.5437370061
       8.360000      398.6449045135        0.5611096880
       8.370000      400.1999011392        0.5785336587
       8.380000      401.7595224738        0.5959993725
       8.390000      403.3237401449        0.6134974211
       8.400000      404.8925257802        0.6310185320
       8.410000      406.4658510070        0.6485535672
       8.420000      408.0436874531        0.6660935214
       8.430000      409.6260067459        0.6836295204
